SMILES,targets
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:14][cH:16][c:18]([C:19]([CH3:20])=[O:21])[cH:17][cH:15]1)[NH2:5])[CH3:22].O=[CH:2][c:1]1[cH:9][n:11]([CH3:13])[n:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:14][cH:16][c:18]([C:19]([CH3:20])=[O:21])[cH:17][cH:15]3)[CH:6]([CH3:22])[O:7][CH2:8]2)[cH:9][n:11]([CH3:13])[n:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:13][cH:15][c:17]([C:18]([CH3:19])=[O:20])[cH:16][cH:14]1)[NH2:5])[CH3:21].O=[CH:2][CH:1]([CH2:9][CH3:11])[CH2:10][CH3:12]>>[CH:1]([CH:2]1[NH:5][CH:4]([c:3]2[cH:13][cH:15][c:17]([C:18]([CH3:19])=[O:20])[cH:16][cH:14]2)[CH:6]([CH3:21])[O:7][CH2:8]1)([CH2:9][CH3:11])[CH2:10][CH3:12],0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:13][cH:15][c:17]([C:18]([CH3:19])=[O:20])[cH:16][cH:14]1)[NH2:5])[CH3:21].O=[CH:2][CH:1]1[CH2:9][CH2:11][CH2:12][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:13][cH:15][c:17]([C:18]([CH3:19])=[O:20])[cH:16][cH:14]3)[CH:6]([CH3:21])[O:7][CH2:8]2)[CH2:9][CH2:11][CH2:12][CH2:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:13][cH:15][c:17]([C:18]([CH3:19])=[O:20])[cH:16][cH:14]1)[NH2:5])[CH3:21].O=[CH:2][CH2:1][C:9]([CH3:10])([CH3:11])[CH3:12]>>[CH2:1]([CH:2]1[NH:5][CH:4]([c:3]2[cH:13][cH:15][c:17]([C:18]([CH3:19])=[O:20])[cH:16][cH:14]2)[CH:6]([CH3:21])[O:7][CH2:8]1)[C:9]([CH3:10])([CH3:11])[CH3:12],0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:14][cH:16][c:18]([C:19]([CH3:20])=[O:21])[cH:17][cH:15]1)[NH2:5])[CH3:22].O=[CH:2][CH:1]1[CH2:9][CH2:11][CH2:13][CH2:12][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:14][cH:16][c:18]([C:19]([CH3:20])=[O:21])[cH:17][cH:15]3)[CH:6]([CH3:22])[O:7][CH2:8]2)[CH2:9][CH2:11][CH2:13][CH2:12][CH2:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:18][cH:20][c:22]([NH:23][C:24]([CH3:25])=[O:26])[cH:21][cH:19]1)[NH2:5])[CH3:27].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([C:14]([F:15])([F:16])[F:17])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:18][cH:20][c:22]([NH:23][C:24]([CH3:25])=[O:26])[cH:21][cH:19]3)[CH:6]([CH3:27])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([C:14]([F:15])([F:16])[F:17])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:16][cH:18][c:20]([NH:21][C:22]([CH3:23])=[O:24])[cH:19][cH:17]1)[NH2:5])[CH3:25].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([Cl:15])[c:12]([Cl:14])[cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:16][cH:18][c:20]([NH:21][C:22]([CH3:23])=[O:24])[cH:19][cH:17]3)[CH:6]([CH3:25])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([Cl:15])[c:12]([Cl:14])[cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:18][cH:20][c:22]([NH:23][C:24]([CH3:25])=[O:26])[cH:21][cH:19]1)[NH2:5])[CH3:27].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([C:14]([CH3:15])([CH3:16])[CH3:17])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:18][cH:20][c:22]([NH:23][C:24]([CH3:25])=[O:26])[cH:21][cH:19]3)[CH:6]([CH3:27])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([C:14]([CH3:15])([CH3:16])[CH3:17])[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:15][cH:17][c:19]([NH:20][C:21]([CH3:22])=[O:23])[cH:18][cH:16]1)[NH2:5])[CH3:24].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([OH:14])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:15][cH:17][c:19]([NH:20][C:21]([CH3:22])=[O:23])[cH:18][cH:16]3)[CH:6]([CH3:24])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([OH:14])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:14][cH:16][c:18]([NH:19][C:20]([CH3:21])=[O:22])[cH:17][cH:15]1)[NH2:5])[CH3:23].O=[CH:2][c:1]1[cH:9][cH:11][cH:13][n:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:14][cH:16][c:18]([NH:19][C:20]([CH3:21])=[O:22])[cH:17][cH:15]3)[CH:6]([CH3:23])[O:7][CH2:8]2)[cH:9][cH:11][cH:13][n:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:20][cH:22][c:24]([NH:25][C:26]([CH3:27])=[O:28])[cH:23][cH:21]1)[NH2:5])[CH3:29].O=[CH:2][c:1]1[cH:9][cH:11][c:13](-[c:14]2[cH:15][cH:17][cH:19][cH:18][n:16]2)[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:20][cH:22][c:24]([NH:25][C:26]([CH3:27])=[O:28])[cH:23][cH:21]3)[CH:6]([CH3:29])[O:7][CH2:8]2)[cH:9][cH:11][c:13](-[c:14]2[cH:15][cH:17][cH:19][cH:18][n:16]2)[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:20][cH:22][c:24]([NH:25][C:26]([CH3:27])=[O:28])[cH:23][cH:21]1)[NH2:5])[CH3:29].O=[CH:2][c:1]1[cH:9][n:11](-[c:14]2[cH:15][cH:17][cH:19][cH:18][cH:16]2)[n:13][c:10]1[CH3:12]>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:20][cH:22][c:24]([NH:25][C:26]([CH3:27])=[O:28])[cH:23][cH:21]3)[CH:6]([CH3:29])[O:7][CH2:8]2)[cH:9][n:11](-[c:14]2[cH:15][cH:17][cH:19][cH:18][cH:16]2)[n:13][c:10]1[CH3:12],1
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:14][cH:16][c:18]([NH:19][C:20]([CH3:21])=[O:22])[cH:17][cH:15]1)[NH2:5])[CH3:23].O=[CH:2][c:1]1[cH:9][n:11]([CH3:13])[n:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:14][cH:16][c:18]([NH:19][C:20]([CH3:21])=[O:22])[cH:17][cH:15]3)[CH:6]([CH3:23])[O:7][CH2:8]2)[cH:9][n:11]([CH3:13])[n:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:13][cH:15][c:17]([NH:18][C:19]([CH3:20])=[O:21])[cH:16][cH:14]1)[NH2:5])[CH3:22].O=[CH:2][CH:1]([CH2:9][CH3:11])[CH2:10][CH3:12]>>[CH:1]([CH:2]1[NH:5][CH:4]([c:3]2[cH:13][cH:15][c:17]([NH:18][C:19]([CH3:20])=[O:21])[cH:16][cH:14]2)[CH:6]([CH3:22])[O:7][CH2:8]1)([CH2:9][CH3:11])[CH2:10][CH3:12],0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:13][cH:15][c:17]([NH:18][C:19]([CH3:20])=[O:21])[cH:16][cH:14]1)[NH2:5])[CH3:22].O=[CH:2][CH:1]1[CH2:9][CH2:11][CH2:12][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:13][cH:15][c:17]([NH:18][C:19]([CH3:20])=[O:21])[cH:16][cH:14]3)[CH:6]([CH3:22])[O:7][CH2:8]2)[CH2:9][CH2:11][CH2:12][CH2:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:13][cH:15][c:17]([NH:18][C:19]([CH3:20])=[O:21])[cH:16][cH:14]1)[NH2:5])[CH3:22].O=[CH:2][CH2:1][C:9]([CH3:10])([CH3:11])[CH3:12]>>[CH2:1]([CH:2]1[NH:5][CH:4]([c:3]2[cH:13][cH:15][c:17]([NH:18][C:19]([CH3:20])=[O:21])[cH:16][cH:14]2)[CH:6]([CH3:22])[O:7][CH2:8]1)[C:9]([CH3:10])([CH3:11])[CH3:12],0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:14][cH:16][c:18]([NH:19][C:20]([CH3:21])=[O:22])[cH:17][cH:15]1)[NH2:5])[CH3:23].O=[CH:2][CH:1]1[CH2:9][CH2:11][CH2:13][CH2:12][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:14][cH:16][c:18]([NH:19][C:20]([CH3:21])=[O:22])[cH:17][cH:15]3)[CH:6]([CH3:23])[O:7][CH2:8]2)[CH2:9][CH2:11][CH2:13][CH2:12][CH2:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:18][cH:20][c:22]([CH3:23])[n:21][cH:19]1)[NH2:5])[CH3:24].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([C:14]([F:15])([F:16])[F:17])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:18][cH:20][c:22]([CH3:23])[n:21][cH:19]3)[CH:6]([CH3:24])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([C:14]([F:15])([F:16])[F:17])[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:16][cH:18][c:20]([CH3:21])[n:19][cH:17]1)[NH2:5])[CH3:22].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([Cl:15])[c:12]([Cl:14])[cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:16][cH:18][c:20]([CH3:21])[n:19][cH:17]3)[CH:6]([CH3:22])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([Cl:15])[c:12]([Cl:14])[cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:18][cH:20][c:22]([CH3:23])[n:21][cH:19]1)[NH2:5])[CH3:24].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([C:14]([CH3:15])([CH3:16])[CH3:17])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:18][cH:20][c:22]([CH3:23])[n:21][cH:19]3)[CH:6]([CH3:24])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([C:14]([CH3:15])([CH3:16])[CH3:17])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:15][cH:17][c:19]([CH3:20])[n:18][cH:16]1)[NH2:5])[CH3:21].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([OH:14])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:15][cH:17][c:19]([CH3:20])[n:18][cH:16]3)[CH:6]([CH3:21])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([OH:14])[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:14][cH:16][c:18]([CH3:19])[n:17][cH:15]1)[NH2:5])[CH3:20].O=[CH:2][c:1]1[cH:9][cH:11][cH:13][n:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:14][cH:16][c:18]([CH3:19])[n:17][cH:15]3)[CH:6]([CH3:20])[O:7][CH2:8]2)[cH:9][cH:11][cH:13][n:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:20][cH:22][c:24]([CH3:25])[n:23][cH:21]1)[NH2:5])[CH3:26].O=[CH:2][c:1]1[cH:9][cH:11][c:13](-[c:14]2[cH:15][cH:17][cH:19][cH:18][n:16]2)[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:20][cH:22][c:24]([CH3:25])[n:23][cH:21]3)[CH:6]([CH3:26])[O:7][CH2:8]2)[cH:9][cH:11][c:13](-[c:14]2[cH:15][cH:17][cH:19][cH:18][n:16]2)[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:20][cH:22][c:24]([CH3:25])[n:23][cH:21]1)[NH2:5])[CH3:26].O=[CH:2][c:1]1[cH:9][n:11](-[c:14]2[cH:15][cH:17][cH:19][cH:18][cH:16]2)[n:13][c:10]1[CH3:12]>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:20][cH:22][c:24]([CH3:25])[n:23][cH:21]3)[CH:6]([CH3:26])[O:7][CH2:8]2)[cH:9][n:11](-[c:14]2[cH:15][cH:17][cH:19][cH:18][cH:16]2)[n:13][c:10]1[CH3:12],0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:14][cH:16][c:18]([CH3:19])[n:17][cH:15]1)[NH2:5])[CH3:20].O=[CH:2][c:1]1[cH:9][n:11]([CH3:13])[n:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:14][cH:16][c:18]([CH3:19])[n:17][cH:15]3)[CH:6]([CH3:20])[O:7][CH2:8]2)[cH:9][n:11]([CH3:13])[n:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:13][cH:15][c:17]([CH3:18])[n:16][cH:14]1)[NH2:5])[CH3:19].O=[CH:2][CH:1]([CH2:9][CH3:11])[CH2:10][CH3:12]>>[CH:1]([CH:2]1[NH:5][CH:4]([c:3]2[cH:13][cH:15][c:17]([CH3:18])[n:16][cH:14]2)[CH:6]([CH3:19])[O:7][CH2:8]1)([CH2:9][CH3:11])[CH2:10][CH3:12],0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:13][cH:15][c:17]([CH3:18])[n:16][cH:14]1)[NH2:5])[CH3:19].O=[CH:2][CH:1]1[CH2:9][CH2:11][CH2:12][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:13][cH:15][c:17]([CH3:18])[n:16][cH:14]3)[CH:6]([CH3:19])[O:7][CH2:8]2)[CH2:9][CH2:11][CH2:12][CH2:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:13][cH:15][c:17]([CH3:18])[n:16][cH:14]1)[NH2:5])[CH3:19].O=[CH:2][CH2:1][C:9]([CH3:10])([CH3:11])[CH3:12]>>[CH2:1]([CH:2]1[NH:5][CH:4]([c:3]2[cH:13][cH:15][c:17]([CH3:18])[n:16][cH:14]2)[CH:6]([CH3:19])[O:7][CH2:8]1)[C:9]([CH3:10])([CH3:11])[CH3:12],0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:14][cH:16][c:18]([CH3:19])[n:17][cH:15]1)[NH2:5])[CH3:20].O=[CH:2][CH:1]1[CH2:9][CH2:11][CH2:13][CH2:12][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:14][cH:16][c:18]([CH3:19])[n:17][cH:15]3)[CH:6]([CH3:20])[O:7][CH2:8]2)[CH2:9][CH2:11][CH2:13][CH2:12][CH2:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:18][cH:20][c:22]2[c:21]([cH:19]1)[cH:23][cH:25][cH:26][cH:24]2)[NH2:5])[CH3:27].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([C:14]([F:15])([F:16])[F:17])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:18][cH:20][c:22]4[c:21]([cH:19]3)[cH:23][cH:25][cH:26][cH:24]4)[CH:6]([CH3:27])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([C:14]([F:15])([F:16])[F:17])[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:16][cH:18][c:20]2[c:19]([cH:17]1)[cH:21][cH:23][cH:24][cH:22]2)[NH2:5])[CH3:25].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([Cl:15])[c:12]([Cl:14])[cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:16][cH:18][c:20]4[c:19]([cH:17]3)[cH:21][cH:23][cH:24][cH:22]4)[CH:6]([CH3:25])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([Cl:15])[c:12]([Cl:14])[cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:18][cH:20][c:22]2[c:21]([cH:19]1)[cH:23][cH:25][cH:26][cH:24]2)[NH2:5])[CH3:27].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([C:14]([CH3:15])([CH3:16])[CH3:17])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:18][cH:20][c:22]4[c:21]([cH:19]3)[cH:23][cH:25][cH:26][cH:24]4)[CH:6]([CH3:27])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([C:14]([CH3:15])([CH3:16])[CH3:17])[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:15][cH:17][c:19]2[c:18]([cH:16]1)[cH:20][cH:22][cH:23][cH:21]2)[NH2:5])[CH3:24].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([OH:14])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:15][cH:17][c:19]4[c:18]([cH:16]3)[cH:20][cH:22][cH:23][cH:21]4)[CH:6]([CH3:24])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([OH:14])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:14][cH:16][c:18]2[c:17]([cH:15]1)[cH:19][cH:21][cH:22][cH:20]2)[NH2:5])[CH3:23].O=[CH:2][c:1]1[cH:9][cH:11][cH:13][n:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:14][cH:16][c:18]4[c:17]([cH:15]3)[cH:19][cH:21][cH:22][cH:20]4)[CH:6]([CH3:23])[O:7][CH2:8]2)[cH:9][cH:11][cH:13][n:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:20][cH:22][c:24]2[c:23]([cH:21]1)[cH:25][cH:27][cH:28][cH:26]2)[NH2:5])[CH3:29].O=[CH:2][c:1]1[cH:9][cH:11][c:13](-[c:14]2[cH:15][cH:17][cH:19][cH:18][n:16]2)[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:20][cH:22][c:24]4[c:23]([cH:21]3)[cH:25][cH:27][cH:28][cH:26]4)[CH:6]([CH3:29])[O:7][CH2:8]2)[cH:9][cH:11][c:13](-[c:14]2[cH:15][cH:17][cH:19][cH:18][n:16]2)[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:20][cH:22][c:24]2[c:23]([cH:21]1)[cH:25][cH:27][cH:28][cH:26]2)[NH2:5])[CH3:29].O=[CH:2][c:1]1[cH:9][n:11](-[c:14]2[cH:15][cH:17][cH:19][cH:18][cH:16]2)[n:13][c:10]1[CH3:12]>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:20][cH:22][c:24]4[c:23]([cH:21]3)[cH:25][cH:27][cH:28][cH:26]4)[CH:6]([CH3:29])[O:7][CH2:8]2)[cH:9][n:11](-[c:14]2[cH:15][cH:17][cH:19][cH:18][cH:16]2)[n:13][c:10]1[CH3:12],1
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:14][cH:16][c:18]2[c:17]([cH:15]1)[cH:19][cH:21][cH:22][cH:20]2)[NH2:5])[CH3:23].O=[CH:2][c:1]1[cH:9][n:11]([CH3:13])[n:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:14][cH:16][c:18]4[c:17]([cH:15]3)[cH:19][cH:21][cH:22][cH:20]4)[CH:6]([CH3:23])[O:7][CH2:8]2)[cH:9][n:11]([CH3:13])[n:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:13][cH:15][c:17]2[c:16]([cH:14]1)[cH:18][cH:20][cH:21][cH:19]2)[NH2:5])[CH3:22].O=[CH:2][CH:1]([CH2:9][CH3:11])[CH2:10][CH3:12]>>[CH:1]([CH:2]1[NH:5][CH:4]([c:3]2[cH:13][cH:15][c:17]3[c:16]([cH:14]2)[cH:18][cH:20][cH:21][cH:19]3)[CH:6]([CH3:22])[O:7][CH2:8]1)([CH2:9][CH3:11])[CH2:10][CH3:12],0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:13][cH:15][c:17]2[c:16]([cH:14]1)[cH:18][cH:20][cH:21][cH:19]2)[NH2:5])[CH3:22].O=[CH:2][CH:1]1[CH2:9][CH2:11][CH2:12][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:13][cH:15][c:17]4[c:16]([cH:14]3)[cH:18][cH:20][cH:21][cH:19]4)[CH:6]([CH3:22])[O:7][CH2:8]2)[CH2:9][CH2:11][CH2:12][CH2:10]1,0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:13][cH:15][c:17]2[c:16]([cH:14]1)[cH:18][cH:20][cH:21][cH:19]2)[NH2:5])[CH3:22].O=[CH:2][CH2:1][C:9]([CH3:10])([CH3:11])[CH3:12]>>[CH2:1]([CH:2]1[NH:5][CH:4]([c:3]2[cH:13][cH:15][c:17]3[c:16]([cH:14]2)[cH:18][cH:20][cH:21][cH:19]3)[CH:6]([CH3:22])[O:7][CH2:8]1)[C:9]([CH3:10])([CH3:11])[CH3:12],0
C[Si](C)(C)[CH2:8][O:7][CH:6]([CH:4]([c:3]1[cH:14][cH:16][c:18]2[c:17]([cH:15]1)[cH:19][cH:21][cH:22][cH:20]2)[NH2:5])[CH3:23].O=[CH:2][CH:1]1[CH2:9][CH2:11][CH2:13][CH2:12][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:14][cH:16][c:18]4[c:17]([cH:15]3)[cH:19][cH:21][cH:22][cH:20]4)[CH:6]([CH3:23])[O:7][CH2:8]2)[CH2:9][CH2:11][CH2:13][CH2:12][CH2:10]1,0
C[Si](C)(C)[CH2:8][O:7][C:6]([CH:4]([c:3]1[cH:18][cH:20][c:22]([C:23]([CH3:24])([CH3:25])[CH3:26])[cH:21][cH:19]1)[NH2:5])([CH3:27])[CH3:28].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([C:14]([F:15])([F:16])[F:17])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:18][cH:20][c:22]([C:23]([CH3:24])([CH3:25])[CH3:26])[cH:21][cH:19]3)[C:6]([CH3:27])([CH3:28])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([C:14]([F:15])([F:16])[F:17])[cH:12][cH:10]1,1
C[Si](C)(C)[CH2:8][O:7][C:6]([CH:4]([c:3]1[cH:16][cH:18][c:20]([C:21]([CH3:22])([CH3:23])[CH3:24])[cH:19][cH:17]1)[NH2:5])([CH3:25])[CH3:26].O=[CH:2][c:1]1[cH:9][cH:11][c:14]([F:15])[cH:12][c:10]1[Cl:13]>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:16][cH:18][c:20]([C:21]([CH3:22])([CH3:23])[CH3:24])[cH:19][cH:17]3)[C:6]([CH3:25])([CH3:26])[O:7][CH2:8]2)[cH:9][cH:11][c:14]([F:15])[cH:12][c:10]1[Cl:13],0
C[Si](C)(C)[CH2:8][O:7][C:6]([CH:4]([c:3]1[cH:18][cH:20][c:22]([C:23]([CH3:24])([CH3:25])[CH3:26])[cH:21][cH:19]1)[NH2:5])([CH3:27])[CH3:28].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([C:14]([O:15][CH3:17])=[O:16])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:18][cH:20][c:22]([C:23]([CH3:24])([CH3:25])[CH3:26])[cH:21][cH:19]3)[C:6]([CH3:27])([CH3:28])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([C:14]([O:15][CH3:17])=[O:16])[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][C:6]([CH:4]([c:3]1[cH:15][cH:17][c:19]([C:20]([CH3:21])([CH3:22])[CH3:23])[cH:18][cH:16]1)[NH2:5])([CH3:24])[CH3:25].O=[CH:2][c:1]1[cH:9][cH:11][c:13]([OH:14])[cH:12][cH:10]1>>[c:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:15][cH:17][c:19]([C:20]([CH3:21])([CH3:22])[CH3:23])[cH:18][cH:16]3)[C:6]([CH3:24])([CH3:25])[O:7][CH2:8]2)[cH:9][cH:11][c:13]([OH:14])[cH:12][cH:10]1,0
C[Si](C)(C)[CH2:8][O:7][C:6]([CH:4]([c:3]1[cH:12][cH:14][c:16]([C:17]([CH3:18])([CH3:19])[CH3:20])[cH:15][cH:13]1)[NH2:5])([CH3:21])[CH3:22].O=[CH:2][CH:1]1[CH2:9][CH2:11][CH2:10]1>>[CH:1]1([CH:2]2[NH:5][CH:4]([c:3]3[cH:12][cH:14][c:16]([C:17]([CH3:18])([CH3:19])[CH3:20])[cH:15][cH:13]3)[C:6]([CH3:21])([CH3:22])[O:7][CH2:8]2)[CH2:9][CH2:11][CH2:10]1,0
C[Si](C)(C)[CH2:8][O:7][C:6]([CH:4]([c:3]1[cH:13][cH:15][c:17]([C:18]([CH3:19])([CH3:20])[CH3:21])[cH:16][cH:14]1)[NH2:5])([CH3:22])[CH3:23].O=[CH:2][CH:1]([CH2:9][CH2:11][CH3:12])[CH3:10]>>[CH:1]([CH:2]1[NH:5][CH:4]([c:3]2[cH:13][cH:15][c:17]([C:18]([CH3:19])([CH3:20])[CH3:21])[cH:16][cH:14]2)[C:6]([CH3:22])([CH3:23])[O:7][CH2:8]1)([CH2:9][CH2:11][CH3:12])[CH3:10],0
